Text	Person/num. agreement
I was going to be a concert pianist.	0
We were in church every Sunday morning, and pretty much all day.	0
[And for you what does attending an Episcopalian church, and being of that faith mean?]	0
Do you remember having to go down and register for the Selective Service ?	0
So this kind of stuff, they’ll come down on me, but it’s okay.	0
I was just so glad to get out.	0
It was funny, “imagine like man why am I here?”	0
Well, you know , you just get a little basic of this and basic of that.	0
This was the point, other than the Black church, the school was it.	0
You were telling me about the differences between going to school in Putnam Hall and Johnson.	0
It was just burned to the ground.	0
And we were forced to adhere to other nation’s rules and regulations and laws.	0
They didn’t want to see something happen to his body and they just buried him.	0
[Do you feel that you became a leader or exercised any leadership skills for some of these experiences?]	0
And I hope it was helpful.	0
[So all of this came from family, and from the start at Jerkins High School?]	0
But when you compare it to the bigger picture it’s just small steps.	0
[That was my colleague]	0
[What is the legacy of Jerkins High School in contributing to that fight?]	0
I can’t really tell from the other pictures because they were black and white, so your hair might’ve been the same color I couldn’t tell.	0
And you weren’t supposed to be there either.	0
[Yes he was, all the time.]	0
We are searching for grants daily, if you will.	0
She had a supervisor.	0
She was like, “Jim, you know you’re not gonna  be out there tendin’ to any garden” or whatever.	0
So we started to just bring the entire school together as a reunion and this time I think we had about 170-plus families to come; and it was well attended.	0
Yeah, my grandma, Pinka Lee Jones, Earletha Watson, my dad Willie J. Hightower Jr., which was one of the earlier classes here in Jerkins.	0
Some of them are to inform, some of them are to engage, but I feel like they really do a good job of setting the goal and accomplishing it.	0
It was a pleasure talking to you.	0
But over time, I became one of the first Blacks—myself and Jimmy Williams—to become registered lifeguards, certified by the state of Florida, that could go to that pool and swim.	0
[Everybody was everybody's mother and father and so that's the love of the people, that's what I liked about it.]	0
So I really had to watch everything what I was doing.	0
“No his dad is in Tampa, his daddy wants custody of him .”	0
And I would tell them , “Water is clear but you can’t see it.	0
Now, leadership is not necessarily the person that stands in the front.	0
He was a voice person.	0
[At eighteen years old, after graduation, I was employed.]	0
My first mouthpiece was his personal mouthpiece, and I carry that mouthpiece with me today, everywhere I go.	0
